"Id","s20q1","s20q2","s20q3","s20q4","s20q5","s20q6_1","s20q6_2","s20q6_3","s20q6_4","s20q7_1","s20q7_2","s20q7_3","s20q7_4","s20q8_1","s20q8_2","s20q8_3","s20q8_4","s20q8_5","s20q8_6","s20q8_7","s20q8_8","s20q8_9","s20q8_10","s20q9","s20q10","s20q11","s20q12","s20q13","s20q14","s20q15","s20q16","s20q17","s20q18","s20q19","s20q20","s20q21","s20q22","s20q23","s20q24","s20q25","s20q26","s20q27","s20q28","s20q29","s20q30","s20q31","s20q32","s20q33","s20q34","s20q35","s20q36","s20q37","s20q38","s20q39","s20q40","s20q41","s20q42","s20q43","s20q44","s20q45","s20q46","s20q47","s20q48","s20q49","s20q50","s20q51","s20q52","s20q53","s20q54","s20q55","s20q56","s20q57","s20q58","s20q59","s20q60","s20q61","s20q62_1","s20q62_2","s20q62_3","s20q62_4","s20q62_5","s20q62_6","s20q63","s20q64","s20q65","s20q66","s20q67","s20","AAR","AlderKat","Kommune2015","Fylke","Kommunestr","Spraak","Kommune2013","s20ACSI"
"202596",1.000000,2.000000,4.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,6.000000,4.000000,8.000000,4.000000,4.000000,3.000000,2.000000,2.000000,4.000000,3.000000,2.000000,3.000000,8.000000,4.000000,5.000000,6.000000,5.000000,5.000000,5.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,4.000000,,4.000000,5.000000,4.000000,8.000000,8.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000,8.000000,3.000000,4.000000,5.000000,8.000000,4.000000,4.000000,4.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,8.000000,3.000000,4.000000,1.000000,2.000000,5.000000,"",18.000000,3.000000,,1804.000000,41.665000
"202619",1.000000,1.000000,2.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,5.000000,3.000000,6.000000,5.000000,7.000000,8.000000,6.000000,6.000000,7.000000,8.000000,7.000000,6.000000,7.000000,3.000000,3.000000,5.000000,8.000000,7.000000,6.000000,5.000000,6.000000,8.000000,8.000000,8.000000,,8.000000,8.000000,6.000000,,7.000000,7.000000,6.000000,8.000000,6.000000,7.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,6.000000,5.000000,5.000000,6.000000,6.000000,7.000000,,2.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",5.000000,2.000000,,517.000000,77.77666666666666
"202624",2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,5.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,3.000000,5.000000,8.000000,8.000000,5.000000,5.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,5.000000,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,4.000000,5.000000,5.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,4.000000,4.000000,4.000000,1.000000,2.000000,5.000000,"",17.000000,2.000000,,1703.000000,61.10999999999999
"202632",1.000000,3.000000,4.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,5.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,5.000000,5.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,7.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,7.000000,,6.000000,6.000000,6.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,6.000000,6.000000,6.000000,7.000000,8.000000,5.000000,7.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",3.000000,4.000000,,301.000000,100.000000
"202637",,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,1.000000,2.000000,5.000000,"",5.000000,3.000000,,501.000000,
"202639",1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,6.000000,3.000000,8.000000,8.000000,6.000000,6.000000,5.000000,5.000000,5.000000,8.000000,6.000000,6.000000,6.000000,8.000000,5.000000,4.000000,5.000000,5.000000,3.000000,3.000000,7.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,3.000000,,5.000000,5.000000,4.000000,8.000000,8.000000,6.000000,5.000000,5.000000,5.000000,6.000000,6.000000,5.000000,5.000000,5.000000,4.000000,5.000000,4.000000,3.000000,5.000000,2.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,5.000000,5.000000,5.000000,1.000000,2.000000,5.000000,"",7.000000,2.000000,,702.000000,66.670000
"202641",1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,,6.000000,6.000000,,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,8.000000,,7.000000,7.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",12.000000,4.000000,,1201.000000,100.000000
"202649",,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,1.000000,2.000000,5.000000,"",1.000000,3.000000,,106.000000,
"202663",1.000000,1.000000,5.000000,1.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,5.000000,5.000000,5.000000,3.000000,3.000000,6.000000,7.000000,7.000000,8.000000,6.000000,6.000000,7.000000,8.000000,6.000000,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,6.000000,,6.000000,8.000000,6.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",2.000000,3.000000,,231.000000,94.44333333333333
"202666",1.000000,2.000000,1.000000,3.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,8.000000,5.000000,7.000000,8.000000,5.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,6.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,8.000000,6.000000,7.000000,8.000000,8.000000,7.000000,8.000000,6.000000,8.000000,8.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,6.000000,6.000000,6.000000,8.000000,1.000000,2.000000,5.000000,"",2.000000,3.000000,,220.000000,83.330000
"202669",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,,4.000000,8.000000,8.000000,8.000000,7.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,8.000000,6.000000,8.000000,4.000000,8.000000,8.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,5.000000,8.000000,8.000000,4.000000,,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,5.000000,8.000000,5.000000,5.000000,8.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,5.000000,,,,,,,,,,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",6.000000,3.000000,2.000000,605.000000,83.330000
"202670",1.000000,,4.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,6.000000,6.000000,6.000000,5.000000,6.000000,,6.000000,,,,6.000000,5.000000,5.000000,6.000000,6.000000,6.000000,,,,,,,,,,,,,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,6.000000,5.000000,6.000000,6.000000,6.000000,5.000000,5.000000,5.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,2.000000,,5.000000,2.000000,1.000000,2.000000,5.000000,"",19.000000,2.000000,,1933.000000,41.670000
"202672",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,8.000000,7.000000,1.000000,2.000000,5.000000,"",15.000000,3.000000,,1504.000000,100.000000
"202677",1.000000,1.000000,1.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,6.000000,8.000000,8.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,,6.000000,8.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",3.000000,4.000000,,301.000000,83.330000
"202678",2.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,6.000000,6.000000,8.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,,6.000000,6.000000,6.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",15.000000,3.000000,,1502.000000,83.330000
"202682",1.000000,1.000000,3.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,4.000000,5.000000,5.000000,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000,4.000000,5.000000,5.000000,4.000000,4.000000,5.000000,5.000000,6.000000,5.000000,5.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,5.000000,,5.000000,5.000000,5.000000,8.000000,8.000000,5.000000,5.000000,5.000000,5.000000,5.000000,,6.000000,5.000000,5.000000,5.000000,8.000000,5.000000,5.000000,5.000000,5.000000,,,,,,,,,,5.000000,5.000000,5.000000,5.000000,5.000000,1.000000,2.000000,5.000000,"",2.000000,3.000000,2.000000,220.000000,66.670000
"202684",1.000000,2.000000,3.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,1.000000,2.000000,2.000000,2.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,3.000000,2.000000,4.000000,4.000000,5.000000,6.000000,3.000000,8.000000,3.000000,8.000000,6.000000,5.000000,6.000000,5.000000,,4.000000,5.000000,,8.000000,8.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,3.000000,3.000000,3.000000,2.000000,3.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,7.000000,6.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",15.000000,2.000000,,1566.000000,94.44333333333333
"202685",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,5.000000,8.000000,8.000000,6.000000,6.000000,7.000000,7.000000,6.000000,8.000000,6.000000,6.000000,6.000000,4.000000,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,7.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",10.000000,2.000000,,1018.000000,94.44333333333333
"202693",,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",2.000000,3.000000,,231.000000,83.330000
"202701",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,4.000000,8.000000,6.000000,6.000000,6.000000,4.000000,8.000000,6.000000,8.000000,6.000000,6.000000,8.000000,5.000000,5.000000,5.000000,8.000000,6.000000,5.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,5.000000,5.000000,5.000000,5.000000,6.000000,5.000000,6.000000,5.000000,8.000000,8.000000,8.000000,5.000000,6.000000,,,,,,,,,,5.000000,5.000000,6.000000,5.000000,6.000000,1.000000,2.000000,5.000000,"",6.000000,3.000000,2.000000,604.000000,72.22333333333334
"202706",,2.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,7.000000,8.000000,8.000000,6.000000,6.000000,8.000000,6.000000,6.000000,8.000000,7.000000,6.000000,6.000000,6.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,6.000000,8.000000,8.000000,6.000000,,6.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",5.000000,3.000000,,502.000000,100.000000
"202716",1.000000,3.000000,2.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,7.000000,6.000000,5.000000,2.000000,2.000000,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,8.000000,6.000000,8.000000,6.000000,6.000000,7.000000,6.000000,8.000000,,8.000000,7.000000,8.000000,8.000000,8.000000,,6.000000,7.000000,7.000000,8.000000,8.000000,7.000000,6.000000,6.000000,7.000000,7.000000,6.000000,6.000000,8.000000,8.000000,6.000000,8.000000,8.000000,8.000000,4.000000,4.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",7.000000,2.000000,,719.000000,83.330000
"202717",1.000000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,6.000000,8.000000,8.000000,5.000000,5.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,2.000000,8.000000,6.000000,8.000000,5.000000,6.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",17.000000,1.000000,,1751.000000,100.000000
"202724",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,6.000000,4.000000,5.000000,5.000000,5.000000,5.000000,6.000000,6.000000,6.000000,4.000000,5.000000,6.000000,6.000000,6.000000,4.000000,6.000000,8.000000,7.000000,6.000000,7.000000,7.000000,8.000000,8.000000,8.000000,6.000000,6.000000,6.000000,8.000000,,6.000000,7.000000,5.000000,8.000000,8.000000,7.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,5.000000,5.000000,4.000000,5.000000,6.000000,6.000000,6.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,7.000000,8.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",18.000000,1.000000,,1851.000000,91.66499999999999
"202725",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,6.000000,6.000000,4.000000,3.000000,3.000000,4.000000,5.000000,6.000000,6.000000,8.000000,6.000000,6.000000,6.000000,5.000000,4.000000,3.000000,8.000000,6.000000,5.000000,6.000000,7.000000,8.000000,5.000000,8.000000,5.000000,4.000000,8.000000,5.000000,,5.000000,6.000000,5.000000,8.000000,8.000000,7.000000,5.000000,5.000000,6.000000,6.000000,4.000000,6.000000,5.000000,4.000000,4.000000,8.000000,8.000000,8.000000,3.000000,8.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,1.000000,2.000000,5.000000,"",12.000000,4.000000,,1201.000000,
"202735",1.000000,2.000000,3.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,5.000000,6.000000,8.000000,5.000000,6.000000,6.000000,8.000000,6.000000,6.000000,6.000000,8.000000,6.000000,6.000000,6.000000,8.000000,8.000000,8.000000,6.000000,,8.000000,6.000000,,6.000000,7.000000,6.000000,8.000000,8.000000,6.000000,6.000000,7.000000,6.000000,6.000000,6.000000,6.000000,5.000000,6.000000,5.000000,5.000000,6.000000,5.000000,5.000000,5.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,6.000000,6.000000,6.000000,6.000000,1.000000,2.000000,5.000000,"",17.000000,3.000000,,1714.000000,83.330000
"202740",1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,8.000000,7.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,7.000000,8.000000,,8.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",10.000000,3.000000,,1001.000000,100.000000
"202747",1.000000,2.000000,4.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,7.000000,6.000000,8.000000,6.000000,6.000000,6.000000,6.000000,6.000000,8.000000,6.000000,7.000000,7.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,7.000000,8.000000,,,7.000000,8.000000,8.000000,6.000000,,7.000000,8.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,7.000000,7.000000,1.000000,2.000000,5.000000,"",12.000000,4.000000,,1201.000000,100.000000
"202749",2.000000,2.000000,3.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,6.000000,4.000000,1.000000,1.000000,1.000000,,4.000000,6.000000,8.000000,2.000000,4.000000,6.000000,7.000000,4.000000,6.000000,4.000000,4.000000,6.000000,4.000000,4.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,6.000000,,6.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,,6.000000,1.000000,,6.000000,6.000000,6.000000,6.000000,8.000000,,8.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,5.000000,8.000000,4.000000,1.000000,2.000000,5.000000,"",2.000000,3.000000,2.000000,233.000000,75.000000
"202751",1.000000,1.000000,4.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,7.000000,6.000000,5.000000,8.000000,4.000000,3.000000,5.000000,6.000000,6.000000,8.000000,6.000000,5.000000,6.000000,1.000000,4.000000,,5.000000,6.000000,5.000000,4.000000,5.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,8.000000,,4.000000,6.000000,5.000000,8.000000,8.000000,5.000000,6.000000,6.000000,5.000000,6.000000,6.000000,8.000000,5.000000,5.000000,6.000000,4.000000,8.000000,8.000000,6.000000,4.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,8.000000,5.000000,5.000000,1.000000,2.000000,5.000000,"",16.000000,4.000000,,1601.000000,66.670000
"202768",2.000000,3.000000,5.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,7.000000,7.000000,7.000000,8.000000,6.000000,6.000000,7.000000,7.000000,7.000000,8.000000,6.000000,6.000000,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,,7.000000,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,8.000000,7.000000,7.000000,7.000000,7.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,7.000000,7.000000,6.000000,7.000000,1.000000,2.000000,5.000000,"",11.000000,4.000000,,1103.000000,94.44333333333333
"202771",1.000000,3.000000,4.000000,3.000000,2.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,,,,,,,,,,,,4.000000,4.000000,8.000000,4.000000,4.000000,4.000000,4.000000,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,3.000000,4.000000,4.000000,4.000000,6.000000,4.000000,8.000000,8.000000,8.000000,4.000000,8.000000,8.000000,6.000000,,3.000000,4.000000,4.000000,8.000000,8.000000,6.000000,6.000000,4.000000,6.000000,6.000000,4.000000,6.000000,3.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,6.000000,6.000000,5.000000,1.000000,2.000000,5.000000,"",2.000000,3.000000,,219.000000,83.330000
